squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,category,priceClass
66727,25,0,1,24,50462,8,3,2017,0,0,8190,569,239,1,4,Basic,high
40177,38,0,0,12,47156,8,6,1991,1,0,5711,9268,172,1,10,Basic,medium
57652,27,1,1,77,49496,8,9,1999,1,0,1905,84,309,0,10,Luxury,medium
4922,60,1,1,8,34597,2,4,2019,0,1,8694,4792,453,1,9,Basic,very_low
21865,24,0,1,79,50297,10,5,1993,0,0,2324,4385,932,1,3,Basic,low
55668,20,0,1,48,64823,7,1,2009,0,1,2002,5656,984,1,1,Basic,medium
5468,75,1,0,78,10625,6,7,2002,1,0,375,6527,976,1,9,Basic,very_low
55620,90,1,1,90,8078,3,6,2002,1,1,3282,4811,470,0,4,Luxury,medium
91558,18,0,0,46,35744,3,1,1992,0,0,8565,4031,304,0,0,Basic,very_high
42065,22,0,0,68,19479,1,1,2001,1,1,7010,6508,108,1,4,Basic,medium
26611,96,0,0,70,80867,1,5,1996,1,1,2145,6543,344,1,3,Basic,low
81894,8,0,0,38,18726,1,9,2004,0,1,513,9948,839,0,8,Basic,very_high
95748,28,0,0,75,6968,2,2,2001,1,1,3446,9626,664,0,10,Basic,very_high
7001,46,1,0,47,5314,5,6,1992,1,1,8165,3244,858,1,10,Basic,very_low
83064,84,1,0,95,93610,9,6,1997,0,0,4297,6612,669,1,4,Basic,very_high
62094,94,0,0,92,55584,6,1,2010,0,0,2454,3340,221,0,8,Basic,high
83421,32,1,1,9,57460,6,7,1995,1,0,922,6081,382,0,8,Luxury,very_high
80378,90,1,1,19,27990,7,10,2004,0,1,1432,4489,544,1,9,Basic,very_high
88408,37,0,0,79,31130,6,3,2004,1,0,6195,8838,400,0,0,Basic,very_high
35752,37,1,1,88,40954,9,9,2004,0,0,4770,7965,593,0,5,Basic,low
76352,55,1,1,12,58402,6,2,2006,0,1,4185,5716,694,0,1,Basic,high
61942,5,0,1,90,57128,9,3,1998,0,0,262,1385,670,0,3,Basic,high
14859,82,1,1,17,59413,10,6,1992,0,1,636,4915,923,0,9,Basic,very_low
65797,89,1,0,3,57283,2,6,2002,0,1,9074,2035,396,1,10,Basic,high
50294,95,0,1,32,61627,1,8,2010,1,1,280,4076,947,1,3,Basic,medium
75865,10,0,1,60,36800,1,7,1997,0,1,1006,8659,955,0,0,Basic,high
22875,86,1,0,95,8661,5,7,1994,0,0,6394,2119,542,0,7,Basic,low
65670,3,1,0,44,66416,1,6,2009,0,1,3615,4043,638,0,3,Basic,high
54318,10,1,1,52,76737,4,2,1998,1,1,9580,3787,227,1,1,Luxury,medium
92770,79,1,1,12,63155,8,2,2011,0,1,2888,8347,377,1,7,Basic,very_high
77339,55,0,1,50,4947,7,4,2008,1,1,6408,8625,748,1,8,Basic,high
47257,56,0,1,79,65877,10,10,2012,1,0,8621,8262,405,1,0,Basic,medium
22855,24,0,0,80,53779,2,9,2017,1,1,2046,6048,906,0,2,Basic,low
78993,50,1,0,72,7305,7,8,2007,1,1,7677,6177,107,0,2,Basic,high
70898,15,0,1,36,45160,7,6,2008,1,1,6794,7842,671,0,4,Basic,high
42957,43,0,1,55,90521,8,9,2002,1,1,3808,6230,343,0,1,Basic,medium
48107,95,1,0,31,2763,7,3,2000,1,0,1223,5447,883,1,5,Basic,medium
54531,42,1,0,53,23673,10,4,1996,1,1,9925,4848,664,1,4,Basic,medium
67491,21,0,0,57,5308,6,7,2007,1,0,1253,1592,254,1,0,Basic,high
82236,49,1,1,81,28908,4,8,2018,1,0,3778,925,283,0,8,Luxury,very_high
12881,12,1,0,68,85503,10,5,2006,0,1,8654,5066,920,1,0,Basic,very_low
97884,37,0,0,5,37378,6,10,1996,1,1,8357,263,775,1,3,Basic,very_high
74037,75,1,0,84,185,5,10,1997,1,1,533,7143,688,1,10,Basic,high
16847,47,1,0,66,34799,2,2,2009,0,0,8115,9158,212,1,7,Basic,very_low
65137,79,1,0,1,42098,2,2,2006,0,1,3489,9680,531,0,1,Basic,high
62059,35,0,1,27,92414,6,4,1990,1,0,5463,4679,862,0,5,Basic,high
76439,15,0,1,59,10724,7,6,1997,0,1,505,887,262,1,5,Basic,high
13296,87,1,1,5,97245,2,5,1993,0,0,3129,3793,968,1,10,Basic,very_low
94792,77,0,0,89,63448,1,3,2010,1,1,4621,14,528,0,6,Basic,very_high
80143,27,1,1,78,33359,7,1,1995,0,0,4411,5371,885,1,2,Basic,very_high
52378,58,1,0,25,35131,9,1,2019,1,0,824,5696,724,1,7,Basic,medium
39756,22,0,1,23,35568,8,4,2019,1,0,7195,8567,564,0,8,Basic,low
35131,20,0,1,12,598,6,2,2001,1,0,4415,8261,914,1,4,Basic,low
19572,96,1,1,64,29717,4,1,2017,0,0,6782,4306,383,1,2,Basic,very_low
48443,29,1,1,17,883,8,3,2014,0,1,3057,5487,643,1,9,Basic,medium
26050,20,0,1,48,39634,7,2,1991,1,0,9143,4193,195,0,2,Basic,low
72180,56,0,0,17,83762,10,10,2018,1,1,874,7851,256,0,1,Basic,high
733,86,1,1,83,1839,4,5,2011,0,0,5749,3578,413,0,5,Basic,very_low
65825,55,0,0,45,46451,8,2,2007,0,0,4711,7569,311,0,3,Basic,high
71164,54,1,0,38,88076,6,2,2019,0,1,5473,2296,638,1,4,Basic,high
89708,27,1,0,72,64301,3,10,2013,0,1,2592,6674,456,1,8,Basic,very_high
74893,94,1,0,87,15460,2,8,2020,1,1,4898,8885,355,0,0,Basic,high
25704,43,1,0,33,64271,4,7,1996,1,1,1012,6477,349,1,2,Basic,low
58304,1,0,1,13,52299,7,6,1996,0,0,2895,1022,158,1,10,Basic,medium
10141,66,1,0,48,57500,5,3,1997,0,1,9916,9931,372,0,6,Basic,very_low
16786,93,1,0,36,22835,5,10,2007,0,0,802,5175,262,0,10,Basic,very_low
80415,21,1,0,69,84820,9,6,2007,1,0,4326,6976,360,1,2,Basic,very_high
99907,6,0,1,8,89857,5,4,2019,0,1,5185,3353,999,0,6,Basic,very_high
45179,14,0,0,10,58110,8,8,2015,0,0,6509,4737,559,1,7,Basic,medium
56391,99,1,0,9,43295,3,4,1992,0,0,349,5379,151,0,2,Basic,medium
53798,78,0,1,52,51244,4,4,1993,1,1,1249,5380,461,1,10,Basic,medium
8114,86,0,1,44,63646,8,8,2017,1,1,7951,8257,902,1,3,Basic,very_low
24297,73,1,0,20,28430,3,10,1992,0,0,9339,7685,863,0,8,Basic,low
14473,3,1,1,90,86494,2,6,1996,0,0,3317,8265,307,0,4,Basic,very_low
58036,51,0,1,35,9043,7,9,2007,0,1,4484,9488,865,1,2,Basic,medium
6556,57,1,1,46,58267,3,5,1997,0,0,715,154,832,0,6,Basic,very_low
90947,89,1,1,61,64161,2,6,2014,0,1,5886,1712,225,1,1,Basic,very_high
56430,86,0,1,95,66145,10,8,2013,1,0,4525,2402,795,1,5,Basic,medium
69967,32,0,0,35,7115,1,6,2012,0,1,4397,3106,169,0,4,Basic,high
68660,9,1,1,50,62454,6,9,2018,1,0,8539,226,764,0,10,Luxury,high
32874,24,0,0,57,60126,2,5,2011,1,1,3001,9276,771,0,9,Basic,low
91270,52,1,1,86,21253,10,2,1999,1,1,7262,4020,299,0,6,Luxury,very_high
62744,34,0,1,26,54605,8,9,1990,0,1,6211,8558,307,1,4,Basic,high
59564,62,1,1,17,72033,1,3,2000,0,1,705,6703,515,1,1,Basic,medium
95690,10,0,1,65,3769,9,5,2021,0,1,4741,1680,136,0,1,Basic,very_high
11986,9,1,0,100,45263,4,1,2014,1,0,1441,5355,770,0,9,Basic,very_low
4348,54,0,0,5,36693,5,8,2018,0,0,3421,3905,496,0,1,Basic,very_low
59776,37,1,0,45,80960,5,7,2019,0,0,2406,8490,943,1,7,Basic,medium
24995,59,1,1,95,84138,7,10,2009,0,1,6515,5027,837,0,3,Basic,low
38936,6,0,0,91,91317,4,8,1995,0,1,7869,7961,253,1,2,Basic,low
56876,8,0,1,23,58753,8,2,2020,1,0,8951,44,534,0,7,Basic,medium
55660,9,1,1,26,84510,1,5,2021,1,1,5395,5590,335,0,1,Luxury,medium
10342,83,1,1,39,66011,5,3,2006,1,0,4790,3600,362,0,1,Luxury,very_low
97121,98,0,1,100,83849,10,8,2012,1,1,5700,6810,956,1,1,Basic,very_high
84609,59,1,1,29,57704,6,8,2006,1,0,1459,5381,205,0,10,Luxury,very_high
4800,51,0,1,83,64735,6,5,1995,0,0,3715,24,786,1,1,Basic,very_low
4921,12,0,1,6,11203,2,1,2008,0,0,8781,1584,599,1,10,Basic,very_low
58118,35,1,1,25,77226,4,5,2003,0,0,273,2917,307,1,10,Basic,medium
30736,93,1,0,31,53347,10,7,2014,0,0,9349,4876,294,0,2,Basic,low
82184,14,1,0,48,83771,10,4,2011,1,0,6520,5915,171,1,2,Basic,very_high
5065,71,0,0,89,31117,10,7,1997,1,1,5208,4222,860,0,1,Basic,very_low
18244,7,1,0,75,36238,10,4,1992,0,0,9803,3319,798,0,4,Basic,very_low
9551,27,0,0,33,66242,4,1,1992,1,1,3816,4685,591,0,6,Basic,very_low
23547,2,1,1,79,93030,9,3,2004,0,1,2027,1397,467,1,8,Basic,low
475,23,1,0,18,30052,10,6,2009,0,0,9593,2913,189,0,2,Basic,very_low
33814,70,0,1,63,64240,8,6,2014,1,0,3128,8963,328,1,4,Basic,low
78982,38,1,0,18,84329,3,8,2007,1,1,1538,7225,328,1,0,Basic,high
22606,99,0,1,80,65198,2,3,1998,1,1,2718,961,776,0,2,Basic,low
6506,10,1,0,35,3225,10,6,2002,1,1,9958,4359,838,0,10,Basic,very_low
13910,75,1,1,80,16214,1,3,2015,0,1,1194,2917,103,1,2,Basic,very_low
72599,43,0,1,23,29526,9,3,2007,0,0,4841,6701,315,1,0,Basic,high
80167,68,1,0,31,1597,10,2,2018,1,1,4641,5093,748,1,8,Basic,very_high
28132,17,0,1,26,68582,7,1,1997,1,1,144,4860,626,0,6,Basic,low
17791,36,0,1,63,59192,3,7,2006,0,0,4717,9947,430,1,7,Basic,very_low
46291,97,0,1,33,74303,6,6,2018,0,0,5437,9142,854,0,9,Basic,medium
34592,24,0,0,80,32228,1,7,1996,0,1,7058,3151,753,1,6,Basic,low
59612,37,1,0,56,69063,10,7,2017,1,1,5616,5474,914,1,2,Basic,medium
98423,8,0,0,10,20331,8,4,2011,1,0,7336,2547,111,0,9,Basic,very_high
44836,85,0,1,88,18392,2,10,2000,1,0,8687,3522,986,0,3,Basic,medium
21976,55,1,0,97,56352,6,2,2008,0,1,9374,218,777,1,3,Basic,low
27281,16,0,0,61,76915,2,5,1994,1,0,4939,6528,897,0,3,Basic,low
1863,16,1,1,22,59808,7,5,2010,1,0,2578,4996,490,0,0,Luxury,very_low
73406,44,1,0,95,80429,9,8,2007,0,1,2144,4242,230,0,2,Basic,high
79553,7,1,0,61,35059,8,2,1996,1,1,3372,7603,896,1,1,Basic,high
24313,46,1,0,53,79612,5,8,2003,1,0,1365,1075,437,1,10,Basic,low
68575,56,1,0,26,16160,5,8,2014,1,0,6193,3809,811,0,7,Basic,high
50118,80,1,0,76,39767,3,1,1998,0,1,7483,8194,687,0,0,Basic,medium
75271,69,0,1,74,33145,3,2,2002,0,0,8171,4145,125,0,0,Basic,high
60617,57,0,0,39,90153,5,6,1996,1,0,7114,7251,393,0,2,Basic,high
66041,18,1,0,16,58842,1,5,2020,0,0,4459,8993,147,0,9,Basic,high
93872,59,1,1,54,67326,9,10,2006,0,1,9364,7196,639,0,9,Basic,very_high
52963,46,1,0,98,754,2,4,1993,1,0,21,6572,873,0,4,Basic,medium
59144,53,1,1,36,9259,2,7,2020,0,1,5313,4161,130,1,8,Basic,medium
32616,60,0,1,37,90843,8,1,2003,1,0,2795,3692,888,1,6,Basic,low
61115,48,0,1,56,91611,1,10,1991,1,1,6995,5435,469,1,8,Basic,high
85512,64,1,1,73,57918,4,10,1994,1,0,4707,8481,302,0,9,Luxury,very_high
6281,33,1,1,10,86568,8,1,1996,0,0,4461,1934,361,1,0,Basic,very_low
59660,46,1,0,90,29234,8,6,2015,1,1,1111,3249,784,0,10,Basic,medium
54369,66,1,1,46,57232,6,7,2018,1,0,9773,3621,651,0,10,Luxury,medium
61335,61,0,1,13,28259,7,4,2018,1,0,2805,1332,104,0,7,Basic,high
31042,48,0,0,53,34588,9,6,2003,1,0,907,3418,162,1,5,Basic,low
99075,38,0,1,16,15401,10,5,2017,1,1,8181,6123,413,0,7,Basic,very_high
58847,40,0,0,51,83007,4,10,2015,1,1,7150,1562,916,0,0,Basic,medium
4962,76,0,1,70,27217,7,2,1998,1,0,1049,2100,301,1,3,Basic,very_low
93490,45,1,1,15,51703,2,9,2012,0,0,8138,7038,350,0,3,Basic,very_high
33676,36,1,0,29,57881,2,10,2006,0,0,2290,4886,675,0,2,Basic,low
92090,7,0,0,9,28735,9,7,2020,0,1,6989,8355,504,1,5,Basic,very_high
44247,62,0,0,55,20423,1,2,1992,1,0,5885,7844,609,0,4,Basic,medium
36690,68,1,0,27,18808,9,4,2014,1,0,8571,187,598,0,0,Basic,low
81484,17,1,0,82,21109,4,10,1993,0,1,5925,1493,536,1,5,Basic,very_high
22328,37,1,1,54,87860,4,6,2008,0,1,5198,4912,827,1,6,Basic,low
77744,34,0,0,85,69381,10,7,1990,0,1,3190,9835,379,0,6,Basic,high
70110,98,1,0,43,85395,1,4,2010,1,0,3309,6132,504,1,7,Basic,high
21245,89,0,1,91,76280,8,9,2018,1,1,2652,6202,963,0,1,Basic,low
9833,23,1,0,66,99623,5,7,2003,1,1,3157,6328,895,0,9,Basic,very_low
51957,65,0,1,16,72840,3,8,2021,0,0,3141,2522,988,0,3,Basic,medium
64169,88,0,1,6,61711,3,9,2011,1,1,3054,129,726,0,9,Basic,high
32455,72,0,0,17,97029,4,4,2017,1,0,2256,1119,939,1,0,Basic,low
3343,76,1,0,65,4913,5,6,2004,0,1,5841,2608,281,0,0,Basic,very_low
44414,70,0,0,94,54108,8,1,2003,1,0,8675,4871,933,1,0,Basic,medium
33862,46,0,0,61,28161,10,2,1997,1,1,5482,4499,668,0,8,Basic,low
89178,74,0,0,89,21568,9,8,1997,1,1,4196,5919,530,0,6,Basic,very_high
29431,53,0,0,43,36821,9,4,1993,1,0,5705,2458,471,1,7,Basic,low
97165,58,0,1,39,86193,9,2,2005,1,1,2637,1790,216,0,4,Basic,very_high
20978,10,0,0,86,90537,2,5,1996,0,0,3089,4185,698,1,1,Basic,low
93180,87,1,0,54,30932,4,1,2006,1,0,531,6556,776,1,9,Basic,very_high
53097,98,1,0,77,99000,2,5,2005,0,1,428,3373,737,0,6,Basic,medium
74069,53,1,1,91,30191,5,7,1993,0,0,4836,9018,268,1,3,Basic,high
45553,28,0,0,22,48640,1,8,2009,1,1,6510,5721,402,0,6,Basic,medium
27803,8,0,1,75,93214,10,7,2008,1,0,2798,9431,228,0,6,Basic,low
49757,66,1,1,43,93653,9,8,2000,1,1,5681,4909,257,1,2,Luxury,medium
89742,27,0,0,29,18849,3,2,2007,1,1,6349,8567,640,1,4,Basic,very_high
24186,100,1,1,69,42375,2,9,1993,1,0,2481,3336,908,1,3,Luxury,low
77216,46,0,0,57,18773,4,5,2007,1,1,578,7732,456,1,4,Basic,high
846,51,0,0,51,48599,2,8,1995,0,0,302,1509,946,0,2,Basic,very_low
44149,3,1,1,28,12399,5,9,2017,1,1,4054,8018,485,0,5,Luxury,medium
36195,8,1,1,76,69262,10,7,2000,1,0,255,7751,648,0,0,Luxury,low
59361,29,0,0,76,73905,3,8,2010,1,0,5418,5831,827,0,0,Basic,medium
36466,74,1,0,11,95070,6,4,2021,1,0,3367,3239,938,1,4,Basic,low
52866,23,0,1,40,10132,8,8,2004,0,1,933,8316,384,0,4,Basic,medium
29178,74,1,0,14,76662,9,6,2004,1,1,9501,9579,768,1,1,Basic,low
33935,12,0,0,86,30349,7,4,2015,1,1,7274,2699,626,0,0,Basic,low
2877,19,1,0,83,83334,1,4,1995,0,1,6884,4604,653,1,4,Basic,very_low
4563,44,0,0,39,17514,5,9,1999,0,1,5661,7505,199,1,10,Basic,very_low
4308,79,0,0,19,89621,8,10,2003,1,0,3660,7332,509,0,3,Basic,very_low
74335,22,0,1,95,42106,6,1,2010,1,0,2138,7305,850,0,9,Basic,high
12636,70,0,1,28,96190,2,2,2019,1,1,9656,8846,481,0,0,Basic,very_low
42272,11,0,0,9,2770,2,10,2009,0,0,7611,202,757,1,3,Basic,medium
14224,26,1,1,45,22460,7,3,2003,1,0,5175,5221,801,0,6,Luxury,very_low
82953,36,0,0,94,10967,5,1,1992,1,0,9535,9545,634,1,2,Basic,very_high
72269,72,1,1,83,66808,3,9,2018,0,0,4428,9819,924,1,0,Basic,high
70274,93,1,1,32,72187,6,10,1997,1,0,5016,8006,367,0,2,Luxury,high
95620,43,1,0,6,42227,8,2,2011,1,0,8365,6653,179,1,4,Basic,very_high
66621,48,0,0,89,52165,10,1,1995,1,1,5024,8103,388,1,4,Basic,high
87678,22,1,0,91,46693,7,4,2000,0,0,3830,744,818,1,5,Basic,very_high
22585,22,1,0,29,84208,9,5,1998,1,0,9716,5074,161,1,2,Basic,low
19598,44,1,1,2,4434,7,2,2015,1,0,4821,5889,772,0,9,Luxury,very_low
74348,61,0,1,85,40281,10,1,2008,1,0,5707,6156,950,0,1,Basic,high
86171,22,0,1,79,59194,1,7,2021,0,0,9062,4101,100,0,7,Basic,very_high
1012,23,0,0,81,71883,3,8,1991,1,1,5343,7596,683,0,3,Basic,very_low
62064,15,0,0,42,71092,1,4,2003,0,0,6148,2600,705,1,2,Basic,high
91126,87,0,1,53,89172,5,4,2007,0,0,56,7648,792,1,9,Basic,very_high
33098,24,1,1,13,16595,8,10,2021,0,0,3844,9677,380,0,5,Basic,low
42578,49,1,1,23,3339,7,8,2013,1,0,6690,3789,964,1,6,Luxury,medium
40089,58,1,1,42,45594,9,1,1999,0,1,5976,9983,993,0,10,Basic,medium
10132,57,1,1,87,47276,10,8,2016,1,1,9397,5224,642,0,2,Luxury,very_low
71298,98,0,0,29,24335,8,5,1998,0,0,2964,4917,457,0,5,Basic,high
68416,87,1,0,48,60979,8,7,2010,0,0,1811,6776,424,0,6,Basic,high
96352,25,1,1,31,24492,9,8,2019,0,0,9789,1023,636,0,8,Basic,very_high
19729,30,0,0,81,52907,1,3,2003,1,0,1905,4477,591,0,1,Basic,very_low
86933,58,0,0,7,90450,6,9,1991,1,1,2580,6875,610,1,2,Basic,very_high
44908,41,1,1,22,84564,7,4,2008,1,0,8628,7440,512,1,2,Luxury,medium
37501,82,0,1,54,22280,8,4,2005,0,1,2574,9915,323,0,10,Basic,low
98468,26,0,0,20,86880,7,3,2001,1,1,5451,7769,453,0,9,Basic,very_high
16146,69,0,1,9,29889,4,8,2016,0,1,7438,9356,244,0,2,Basic,very_low
81055,72,1,1,90,22602,2,7,1997,0,0,3885,5875,987,0,3,Basic,very_high
8562,24,1,0,33,40368,2,3,2015,0,1,5275,5429,755,0,5,Basic,very_low
48960,32,1,0,10,87320,5,4,1997,1,0,7233,25,109,0,9,Basic,medium
75626,23,0,1,31,60854,8,4,2003,1,1,2591,5687,659,1,5,Basic,high
21229,44,1,0,82,23820,9,6,2020,0,1,5610,4059,419,1,9,Basic,low
27571,98,0,1,77,97548,10,1,1998,1,1,5770,4349,565,1,2,Basic,low
74283,72,1,1,61,9821,4,4,2017,0,0,5945,8122,594,0,5,Basic,high
89169,88,1,1,90,14403,10,6,2011,1,0,1532,69,513,0,10,Luxury,very_high
41751,80,1,1,13,78126,1,2,1998,1,0,6917,5314,343,1,1,Luxury,medium
84888,51,0,0,6,70938,10,2,1997,1,0,9528,9199,111,1,0,Basic,very_high
79680,84,0,0,100,38092,5,8,2018,0,1,3404,2843,632,0,0,Basic,high
36690,68,1,0,27,18808,9,4,2014,1,0,8571,187,598,0,0,Basic,low
54029,56,0,1,85,87156,1,9,2018,1,1,9738,4950,194,0,5,Basic,medium
48399,78,0,1,72,25868,1,2,2007,0,0,6962,2547,246,1,6,Basic,medium
27488,63,1,0,28,83634,8,4,2004,1,1,5009,2024,718,1,3,Basic,low
54169,76,1,1,28,69118,8,8,2007,0,0,2709,593,612,0,4,Basic,medium
5205,2,0,0,15,71289,7,3,2005,0,0,8342,4705,742,0,0,Basic,very_low
72798,22,1,1,30,61212,9,3,2007,0,0,2209,2120,637,0,7,Basic,high
92044,60,0,1,28,58015,6,3,2001,0,1,4700,8006,754,1,10,Basic,very_high
17019,85,0,1,79,97904,5,5,2008,0,0,2770,5752,758,0,9,Basic,very_low
21482,43,1,1,38,72335,1,8,2021,0,0,5360,9520,271,0,3,Basic,low
78217,78,0,0,73,34686,3,1,2003,0,0,7391,1085,907,0,2,Basic,high
72450,63,1,0,71,15715,9,10,2008,1,1,4116,481,787,0,9,Basic,high
84322,39,1,0,11,57146,10,2,2007,0,1,2794,6714,152,0,4,Basic,very_high
84651,74,0,1,26,27443,10,10,2007,1,1,7940,6646,816,1,9,Basic,very_high
71350,55,1,0,52,21369,5,6,2017,0,0,4439,8792,633,1,10,Basic,high
90170,21,0,1,23,30045,1,4,2010,1,0,739,9878,919,1,3,Basic,very_high
59111,58,1,0,38,42146,7,8,1998,0,0,1977,4648,708,1,9,Basic,medium
59928,100,0,0,76,21087,3,5,1994,0,1,9836,9337,530,1,1,Basic,medium
56191,6,1,1,51,84313,5,8,2005,1,1,5181,8338,358,0,4,Luxury,medium
95409,46,0,0,78,24062,6,3,2003,0,1,3890,3572,796,1,7,Basic,very_high
35215,19,1,1,33,68416,7,10,2006,0,1,5144,1651,976,0,3,Basic,low
90697,18,1,0,19,85613,10,10,2021,0,1,9151,3107,293,0,7,Basic,very_high
93952,63,1,1,10,97260,8,2,2015,1,1,8302,4408,910,0,2,Luxury,very_high
48670,25,1,1,53,27485,5,8,2005,0,1,1372,1478,755,1,9,Basic,medium
71370,18,0,1,16,60819,3,10,2013,1,0,9602,3703,969,0,1,Basic,high
10037,55,1,1,97,96957,10,5,1992,1,1,9027,776,473,1,5,Luxury,very_low
36240,9,1,1,34,75244,8,10,2007,0,0,82,7981,271,1,4,Basic,low
41757,46,0,0,31,7214,1,2,2016,0,1,4331,1483,194,0,0,Basic,medium
53629,57,1,1,9,77081,3,8,1992,0,1,2160,4764,317,0,10,Basic,medium
78916,18,1,0,8,54200,10,8,2009,1,0,7306,4032,242,0,5,Basic,high
82950,100,1,1,46,68834,2,10,1994,1,0,9187,4327,847,0,7,Luxury,very_high
82408,53,0,1,95,96843,7,10,1997,0,1,8132,8596,416,1,0,Basic,very_high
22205,71,1,1,64,84152,9,9,1999,1,0,4825,193,634,1,7,Luxury,low
82285,19,0,0,22,73045,4,5,2014,0,0,782,2211,372,0,8,Basic,very_high
32389,73,1,1,86,13176,10,2,2007,0,0,6047,5764,466,0,5,Basic,low
10972,90,1,0,73,14059,6,10,2017,0,0,3653,797,923,0,4,Basic,very_low
53885,68,0,0,36,16515,1,9,2013,0,1,8840,8399,377,1,9,Basic,medium
58314,84,1,1,8,83646,2,1,2021,0,1,8292,8418,880,0,0,Basic,medium
41250,28,0,0,71,50998,1,6,2019,0,0,6529,5881,463,1,7,Basic,medium
17762,59,1,0,40,5346,4,10,1999,0,0,6834,51,457,0,6,Basic,very_low
89623,50,0,0,71,18316,6,6,1995,0,0,780,5158,337,0,2,Basic,very_high
15062,12,0,1,42,42048,4,2,2005,0,0,6899,1733,112,0,1,Basic,very_low
66648,48,0,1,52,1898,2,10,1999,0,1,748,4710,319,1,0,Basic,high
14774,27,0,0,85,37748,6,8,2014,0,0,3286,5515,781,0,8,Basic,very_low
40783,48,0,1,80,81432,7,8,1992,1,1,9162,9271,838,0,10,Basic,medium
32769,11,0,1,34,76030,10,5,2011,0,0,9745,7391,866,0,9,Basic,low
16933,1,0,1,19,48322,7,10,2010,1,0,3821,5726,437,1,6,Basic,very_low
21054,56,0,1,46,73635,9,5,2012,1,0,1348,5131,142,1,3,Basic,low
84789,50,0,1,27,91548,9,6,1992,0,0,9782,7911,857,0,9,Basic,very_high
10919,47,1,1,93,83655,7,8,1994,0,0,1920,1660,572,0,1,Basic,very_low
47870,23,1,1,59,9458,6,1,2018,0,0,3903,1636,933,0,10,Basic,medium
4615,43,0,0,89,70985,10,2,1993,1,1,3684,6977,416,0,8,Basic,very_low
81458,1,1,0,22,64994,9,6,1992,0,0,5742,856,984,1,5,Basic,very_high
90954,57,1,1,68,18899,4,1,1990,0,0,2413,2717,337,1,5,Basic,very_high
82310,69,1,0,21,98749,9,6,2006,0,1,1244,2957,527,0,2,Basic,very_high
27492,38,0,0,1,99351,2,10,2002,0,0,5607,9065,951,0,3,Basic,low
60675,32,1,0,51,97066,9,7,2002,1,0,5953,6958,260,0,6,Basic,high
39486,33,1,1,94,32607,3,5,1997,0,0,187,2104,583,1,4,Basic,low
788,53,0,0,53,24590,7,4,2014,1,0,8046,3187,973,1,8,Basic,very_low
31661,52,0,0,18,95986,8,5,2020,1,1,7968,5941,249,1,8,Basic,low
27302,4,0,0,42,46722,6,8,2020,1,0,6334,9909,381,0,7,Basic,low
33640,9,0,1,18,35374,5,4,1995,0,1,2712,8661,105,1,8,Basic,low
6009,36,1,1,59,3453,1,9,2016,0,0,8867,3057,158,0,9,Basic,very_low
79653,4,0,1,19,78020,4,1,2013,1,1,9783,989,513,0,7,Basic,high
94638,50,0,0,32,80383,3,10,2014,1,0,8047,7968,870,1,10,Basic,very_high
42630,49,0,1,23,43807,2,6,1991,0,0,4767,331,814,0,2,Basic,medium
45370,56,1,1,28,80545,7,5,2011,0,1,7717,5701,583,0,9,Basic,medium
54748,82,0,1,21,67249,8,9,2021,0,1,8566,2837,732,1,0,Basic,medium
1405,96,1,1,16,73434,8,4,1998,0,1,6851,481,538,0,8,Basic,very_low
82978,41,0,0,62,81785,3,1,1997,1,0,6974,1471,578,0,3,Basic,very_high
50118,80,1,0,76,39767,3,1,1998,0,1,7483,8194,687,0,0,Basic,medium
66415,8,1,1,10,67920,6,1,1992,0,0,7216,3430,306,1,4,Basic,high
36216,15,0,0,69,61859,5,3,1999,0,0,405,8881,695,1,1,Basic,low
41440,98,1,1,77,99209,3,5,1990,1,0,3885,2364,997,1,7,Luxury,medium
76613,71,1,0,37,68015,4,3,2020,1,0,4352,5931,165,1,3,Basic,high
19214,90,0,1,42,9440,2,8,2010,1,1,4573,1119,654,0,9,Basic,very_low
94716,92,1,1,7,28100,6,1,2009,0,0,1785,1348,680,0,4,Basic,very_high
23519,20,1,0,31,42864,8,4,1992,0,0,2898,4872,625,1,8,Basic,low
72114,51,1,0,32,15113,9,5,1990,1,0,9165,7506,176,0,4,Basic,high
70614,38,0,1,9,23939,2,10,1994,1,0,8522,9457,628,0,2,Basic,high
87960,53,1,0,27,90781,5,6,2007,0,0,5586,4430,914,1,8,Basic,very_high
30007,48,1,1,36,95999,10,3,1993,0,1,8831,7327,485,0,6,Basic,low
84466,92,1,1,73,5,7,10,2011,0,1,6674,2008,986,0,4,Basic,very_high
84077,3,1,0,15,16401,4,5,1997,0,1,7329,2890,323,0,4,Basic,very_high
31202,12,0,0,37,39380,1,4,1993,0,1,1116,6511,368,1,0,Basic,low
47765,15,0,1,66,14101,4,5,2007,1,1,5106,5280,431,0,10,Basic,medium
52866,23,0,1,40,10132,8,8,2004,0,1,933,8316,384,0,4,Basic,medium
20365,93,0,0,62,28170,5,1,2011,1,0,8154,7439,534,0,0,Basic,low
51050,53,1,1,6,95122,3,3,2009,0,1,5315,5923,442,0,4,Basic,medium
73591,82,0,1,2,8474,2,6,2020,0,1,3338,3494,385,0,0,Basic,high
